customer_id,email,phone,age,registration_date,purchase_amount,status
2727,user2727@yandex.ru,+79461114213,150,2024-03-05,34728,VIP
2728,user2728@gmail.com,+79670265083,52,2025-04-02,5198,Premium
2729,user2729@gmail.com,,42,2023-12-14,5800,Regular
2730,user2730@gmail.com,+79872026835,25,2023-05-10,11071,Premium
2731,user2731_invalid,+79951072748,33,2024-03-19,40901,Regular
2732,user2732@yandex.ru,+79862788912,58,2023-03-02,28998,Premium
2733,user2733@gmail.com,+79564223530,56,2023-05-15,-6204,Regular
2734,user2734@yandex.ru,+79705868404,28,2025-01-08,14583,Premium
2735,user2735@yandex.ru,+79179939877,999,2024-06-04,24834,VIP
2736,user2736@gmail.com,+79173685240,21,2024-02-26,15232,Premium
2737,,+79285968840,22,2025-09-10,43223,VIP
2738,user2738@gmail.com,+79532981897,38,2023-12-12,2249,Regular
2739,user2739@gmail.com,,37,2025-05-29,-4390,Regular
2740,user2740@yandex.ru,+79175756110,150,2025-03-18,45686,Premium
2741,user2741@gmail.com,+79574601207,48,2023-05-05,22821,VIP
2742,user2742@yandex.ru,+79705243006,27,2024-08-20,4167,Regular
2743,user2743@yandex.ru,+79208147144,19,2025-03-06,3225,Regular
2744,user2744@yandex.ru,+79065768482,35,2023-05-19,35811,Regular
2745,user2745@gmail.com,+79597472897,49,2024-08-07,48597,Regular
2746,user2746@gmail.com,+79564252644,46,2023-12-08,-7765,Regular
2747,user2747@gmail.com,+79045919866,58,2023-08-24,8273,Regular
2748,user2748@gmail.com,,53,2025-03-25,8259,Regular
2749,user2749@gmail.com,+79123969099,45,2024-05-09,48368,Regular
2750,user2750@gmail.com,+79477071933,54,2025-06-16,32690,VIP
2751,user2751@yandex.ru,,56,2024-05-03,10426,Regular
2752,,+79751529455,25,2023-07-01,27191,Premium
2753,user2753@yandex.ru,,31,2025-03-28,45048,Premium
2754,user2754@yandex.ru,+79068689449,37,2023-10-20,1208,Regular
2755,@gmail.com,+79759835886,34,2025-06-24,23860,VIP
2756,user2756@gmail.com,+79661306107,38,2024-10-22,33077,Regular
2757,user2757@gmail.com,+79944359649,62,2024-02-25,46255,Premium
2758,user2758@gmail.com,+79301585738,36,2024-02-14,16729,Premium
2759,user2759@gmail.com,+79380624530,46,2025-04-07,6487,Premium
2760,user2760@yandex.ru,+79757887500,42,2024-09-17,25756,VIP
2761,user2761@yandex.ru,,18,2023-12-28,42578,VIP
2762,user2762@yandex.ru,+79931537816,43,2025-06-13,6216,Regular
2763,user2763@gmail.com,+79158194348,32,2023-07-01,19191,Premium
2764,user2764@gmail.com,+79225738775,36,2024-11-30,10680,Regular
285,user2765@gmail.com,+79445076698,43,2025-08-12,21045,Premium
2766,user2766@yandex.ru,+79493946710,37,2025-06-16,-3414,Regular
2767,user2767@yandex.ru,+79106755158,39,2025-01-09,19434,Premium
2768,user2768_invalid,,51,2025-02-04,12032,Premium
2769,user2769@gmail.com,+79594431697,38,2025-03-18,10226,Premium
2770,user2770@gmail.com,+79784348930,49,2024-08-08,22427,VIP
2771,user2771@yandex.ru,+79922677253,20,2024-10-13,39759,VIP
2772,user2772@gmail.com,,23,2024-07-18,47917,Premium
2676,user2773@yandex.ru,+79850112831,47,2024-12-23,18211,Regular
2774,user2774@,+79412858672,44,2023-10-28,27513,VIP
2775,user2775@yandex.ru,+79989467978,22,2023-11-16,39071,Premium
2776,user2776@gmail.com,+79858671212,18,2026-08-12,8669,Regular
2777,user2777_invalid,+79578770683,26,2026-02-13,12729,Premium
2778,user2778@gmail.com,+79103795978,55,2025-03-28,15529,Premium
2779,,+79533136584,61,2024-11-22,-2747,Regular
2780,user2780@yandex.ru,+79985397615,34,2023-08-22,36185,Premium
2781,user2781@gmail.com,+79045887377,999,2023-04-25,-9871,Regular
2782,user2782_invalid,+79617179117,40,2024-09-10,6167,Premium
2783,user2783@yandex.ru,+79534862710,39,2023-05-01,40192,Premium
2784,,+79775055688,56,2024-05-14,24985,VIP
2785,user2785@yandex.ru,,24,2026-08-12,11408,Premium
2786,user2786@gmail.com,+79678486265,57,2024-05-04,48617,VIP
2787,user2787@yandex.ru,+79355340103,150,2023-06-26,-5678,Regular
2788,user2788@yandex.ru,+79883761555,22,2024-03-02,36974,VIP
2789,user2789@gmail.com,+79656742334,64,2024-10-07,47796,Premium
2790,user2790@yandex.ru,+79907967496,60,2024-09-23,28670,Regular
2791,user2791@gmail.com,+79000306043,52,2024-06-26,8461,Premium
2792,user2792@gmail.com,+79192304156,30,2023-03-18,38543,VIP
2793,user2793@yandex.ru,+79238834583,27,2025-01-05,33310,Regular
2794,user2794@gmail.com,+79221588399,23,2023-04-07,22707,VIP
2795,user2795@yandex.ru,+79569160085,44,2025-08-06,33675,Premium
2796,user2796@,+79399582985,42,2024-04-28,1794,Regular
2797,,,50,2023-10-06,19920,Premium
2798,user2798@yandex.ru,,57,2024-03-29,11291,Regular
2799,user2799@,+79021974603,25,2024-09-01,24007,VIP
2800,,+79639972238,54,2024-01-06,22759,Regular
2801,@gmail.com,+79083611308,52,2024-05-18,1347,Regular
2802,,,42,2025-02-16,48611,VIP
2803,user2803@yandex.ru,,19,2025-07-05,22148,Regular
2804,user2804@yandex.ru,+79867855520,60,2024-10-20,14702,Regular
2805,user2805@gmail.com,+79751569264,49,2024-10-30,25377,Regular
2806,user2806@gmail.com,,27,2024-07-01,22759,VIP
2807,,+79346813344,36,2023-08-15,38569,VIP
2808,user2808@yandex.ru,+79245336702,18,2023-03-13,12099,Regular
2809,user2809@yandex.ru,,54,2024-03-19,23951,Regular
2810,user2810@yandex.ru,+79209414454,50,2024-07-25,20532,VIP
2811,user2811@gmail.com,+79988524407,35,2024-03-27,43468,Premium
2812,,+79571904498,150,2024-09-19,43038,Regular
2813,user2813@yandex.ru,+79233202528,45,2025-01-25,6616,Premium
2814,user2814@yandex.ru,+79438349097,35,2024-11-26,6352,Premium
2815,user2815@yandex.ru,,29,2024-08-30,33777,Premium
2816,user2816@,,29,2024-04-09,40816,VIP
2817,user2817@yandex.ru,+79038415515,28,2024-05-14,7235,Regular
2818,user2818@yandex.ru,+79245509051,26,2025-04-07,10666,Regular
2819,user2819@yandex.ru,+79997914594,150,2025-08-12,34114,VIP
2820,user2820@gmail.com,+79915028800,36,2025-05-24,4902,Regular
2821,user2821@gmail.com,,18,2025-08-19,29827,VIP
2822,,+79116344585,51,2026-04-08,27314,Premium
2823,user2823@yandex.ru,+79141124900,43,2024-03-18,8803,Premium
2824,user2824@yandex.ru,+79656981521,-5,2023-06-15,26690,VIP
2825,user2825@yandex.ru,+79635565652,54,2023-07-05,38709,Regular
2826,user2826@gmail.com,+79714904905,62,2024-10-19,17910,Premium
2827,user2827@yandex.ru,+79609754196,18,2024-05-03,-5381,Regular
2828,user2828@gmail.com,+79311293884,31,2024-10-26,42024,Premium
2829,user2829@gmail.com,,51,2024-07-10,40526,Regular
2830,user2830@,,32,2023-02-07,21323,Premium
2723,@gmail.com,+79275896877,51,2025-03-19,31385,Regular
2832,user2832@yandex.ru,+79135996237,50,2025-08-14,6805,Regular
2833,user2833@,+79804612171,36,2023-02-12,39814,Premium
1340,user2834@yandex.ru,,36,2023-11-06,12425,Premium
2835,user2835@yandex.ru,+79693572280,42,2023-09-02,4439,Regular
2836,user2836@yandex.ru,,56,2023-10-20,31000,VIP
2837,user2837@gmail.com,+79397112530,29,2024-05-05,36654,VIP
2838,user2838@gmail.com,+79053433307,35,2023-04-02,44787,VIP
2839,user2839@gmail.com,+79357398905,19,2025-04-14,3177,Regular
2840,user2840@yandex.ru,+79726964121,22,2026-06-13,16647,Premium
2841,user2841@gmail.com,+79477689177,-5,2023-10-25,8942,Premium
2842,user2842@gmail.com,+79103539264,34,2025-05-06,47999,Premium
2843,user2843@gmail.com,+79103561802,23,2024-07-09,35644,Regular
2844,user2844@yandex.ru,+79064330433,150,2025-01-05,34654,VIP
2845,,+79191272934,29,2025-06-13,30541,Regular
2846,user2846@gmail.com,+79485949608,34,2025-03-02,30325,VIP
2847,user2847@,+79060401153,54,2023-08-17,4991,Regular
2848,user2848@yandex.ru,+79297590572,30,2023-07-05,2602,Regular
2849,user2849_invalid,+79127745062,55,2025-07-28,8070,Premium
2850,user2850@yandex.ru,+79655389420,999,2025-03-29,11932,Premium
2851,user2851@gmail.com,+79312361046,41,2025-01-25,-2583,Regular
2852,user2852@gmail.com,+79987371418,32,2023-09-18,11187,Regular
2853,user2853@gmail.com,+79442940743,54,2023-05-17,-2609,Regular
168,user2854@gmail.com,+79090503593,56,2023-10-08,30759,VIP
2855,user2855@gmail.com,+79114879063,31,2023-07-05,44471,Regular
2856,user2856@yandex.ru,,50,2023-08-09,3819,Regular
2857,user2857@gmail.com,+79499854570,59,2023-11-27,7509,Premium
2858,user2858@gmail.com,+79179648681,48,2025-09-02,18480,Premium
2859,user2859@gmail.com,+79471363620,39,2025-05-05,18155,Premium
2860,user2860_invalid,+79662050300,24,2023-12-23,38169,VIP
2861,user2861@yandex.ru,+79578336286,62,2023-06-06,37932,VIP
2862,user2862@yandex.ru,+79642004285,32,2024-10-03,12843,Regular
2863,user2863@yandex.ru,,61,2025-07-09,46664,Regular
387,user2864@yandex.ru,,48,2025-06-29,12766,Premium
2865,user2865@yandex.ru,+79831987227,19,2022-12-23,34246,VIP
2866,user2866@gmail.com,,37,2024-09-05,21457,Regular
2867,user2867@gmail.com,+79786304246,60,2025-02-01,2612,Regular
2868,user2868@gmail.com,+79336637065,150,2025-02-14,9426,Premium
2869,user2869@yandex.ru,+79388358211,56,2023-02-25,46962,VIP
1755,user2870@yandex.ru,+79325616216,20,2023-11-04,15231,Premium
2871,user2871@yandex.ru,+79547315466,19,2024-07-29,13384,Premium
2872,user2872@gmail.com,+79709878201,150,2023-10-11,9727,Regular
2873,user2873@yandex.ru,+79768941938,37,2024-07-14,8396,Regular
2874,user2874@yandex.ru,,-5,2025-09-05,30987,Regular
2875,user2875@gmail.com,,22,2024-10-06,39666,Regular
2876,user2876@gmail.com,+79089864730,63,2024-03-31,14537,Regular
2877,,,44,2025-03-12,28452,Premium
2878,user2878@gmail.com,+79440254993,40,2024-12-23,44177,Premium
2879,user2879@yandex.ru,+79480398442,19,2024-07-14,26627,Regular
2880,user2880@gmail.com,+79332743552,42,2024-06-05,-2480,Regular
2881,user2881_invalid,,37,2024-04-24,40633,Regular
2882,user2882@yandex.ru,+79604577701,29,2024-01-28,32523,Regular
2883,user2883@yandex.ru,,43,2024-02-18,26287,Regular
2884,user2884@yandex.ru,+79500553014,59,2023-05-31,49925,VIP
2885,user2885@gmail.com,,44,2025-07-02,14020,Premium
2886,user2886@gmail.com,+79122848205,28,2024-03-26,17572,Regular
2887,user2887@gmail.com,+79963779156,32,2025-03-31,36105,Regular
2888,user2888@yandex.ru,+79553108782,58,2024-03-24,25167,Premium
2889,@gmail.com,+79440384398,60,2024-05-12,32235,VIP
2890,user2890@yandex.ru,+79622822504,26,2023-11-09,40013,Premium
2891,,+79659107037,33,2024-08-06,121,Regular
2892,,+79457417713,50,2024-05-13,44906,VIP
2893,user2893@yandex.ru,+79586386109,18,2023-12-07,27857,VIP
2894,user2894@gmail.com,+79237113397,58,2025-10-07,45555,VIP
2895,user2895@gmail.com,,53,2023-06-15,3226,Regular
2896,user2896@gmail.com,+79137726009,53,2026-02-07,12253,Regular
2897,user2897@yandex.ru,+79479425301,60,2023-11-07,37896,Regular
2898,user2898@gmail.com,+79320018448,19,2024-08-27,17794,Premium
2899,user2899@gmail.com,,-5,2024-04-27,8793,Premium
2900,user2900@,+79184962258,36,2023-01-07,31291,VIP
2901,user2901@gmail.com,+79056729913,999,2024-06-27,36797,Premium
2902,user2902@yandex.ru,+79106981236,21,2024-05-31,18671,Premium
2903,user2903@yandex.ru,,150,2023-10-12,28721,Premium
2904,user2904@gmail.com,+79092453999,19,2023-09-22,9033,Premium
2905,user2905@gmail.com,+79355551619,58,2023-03-31,19350,Premium
2906,user2906@yandex.ru,+79369445305,36,2023-05-01,42983,Premium
2907,user2907@yandex.ru,+79026502000,31,2023-09-11,19887,Premium
2908,user2908@gmail.com,+79755583212,23,2025-01-09,49014,Premium
2909,user2909@,+79556013945,44,2025-03-25,33576,Premium
2910,user2910@yandex.ru,+79451426139,49,2025-06-10,43113,VIP
2911,user2911@yandex.ru,,62,2024-07-20,36934,Regular
2912,user2912@yandex.ru,,56,2025-01-16,9435,Regular
2913,user2913@gmail.com,+79677782077,18,2025-03-13,-7475,Regular
2914,user2914@yandex.ru,,150,2025-05-27,36345,Regular
2915,user2915@yandex.ru,,41,2025-03-16,20141,VIP
2916,user2916@yandex.ru,,51,2024-01-09,43475,VIP
2917,user2917@yandex.ru,+79200042012,47,2023-08-05,2882,Regular
2918,user2918@gmail.com,+79812092363,52,2024-10-23,6799,Regular
2919,user2919@gmail.com,+79929097907,54,2024-09-01,49400,VIP
2920,user2920@gmail.com,+79750068211,22,2025-03-09,36513,Regular
2921,user2921@yandex.ru,+79583060456,52,2024-12-17,-4419,Regular
2922,user2922@gmail.com,+79116262011,999,2024-04-08,40902,Regular
2923,user2923@gmail.com,+79223478855,53,2024-02-24,19167,Regular
2924,user2924@yandex.ru,,38,2023-02-14,19163,Regular
2925,user2925@yandex.ru,,150,2023-04-30,7114,Premium
2926,user2926@yandex.ru,,21,2024-05-06,22716,Regular
2927,user2927@gmail.com,,41,2025-03-08,31619,Premium
2928,user2928@gmail.com,,999,2023-02-19,30493,Regular
2929,,+79625667691,42,2024-10-30,47507,Premium
2930,user2930@yandex.ru,+79540381915,39,2023-06-04,40702,Premium
2931,user2931@gmail.com,+79678629347,60,2025-09-05,787,Regular
2932,user2932@gmail.com,+79716592792,19,2024-10-08,44564,Premium
2933,,+79244470189,24,2023-07-20,26399,Premium
2934,user2934_invalid,,47,2023-04-09,17921,Regular
2935,user2935@gmail.com,+79048749268,57,2024-03-31,33691,Regular
2936,user2936@gmail.com,+79121906850,30,2025-06-21,27732,VIP
2937,user2937@gmail.com,+79662744809,41,2023-05-19,-9878,Regular
2938,user2938@yandex.ru,+79308292699,64,2024-09-22,26215,VIP
2939,user2939@yandex.ru,+79684239228,45,2023-01-15,7768,Regular
2940,user2940@yandex.ru,+79841737434,30,2023-03-19,25800,Regular
2941,user2941@yandex.ru,+79049181018,46,2025-09-10,12134,Premium
2942,user2942@yandex.ru,+79645521212,30,2024-01-11,31900,Premium
2943,user2943@gmail.com,+79128477798,44,2025-05-05,16660,Premium
2944,user2944@yandex.ru,,56,2024-04-10,20673,Premium
2945,user2945@,+79936249458,29,2023-09-07,20987,Regular
2946,user2946@gmail.com,+79366136957,18,2023-10-20,-556,Regular
2947,user2947@yandex.ru,+79143745373,-5,2024-02-13,48215,Regular
2948,user2948@gmail.com,+79501334113,46,2025-07-28,18839,Premium
2949,user2949@gmail.com,+79190080488,27,2024-01-22,38731,Regular
2950,user2950@yandex.ru,+79562988614,62,2023-07-07,48925,Regular
2951,user2951@gmail.com,+79758824929,58,2023-08-11,46190,Premium
2952,user2952@yandex.ru,+79139713808,41,2026-07-25,25929,Regular
2953,user2953@yandex.ru,+79201377703,45,2023-03-14,45905,Regular
2954,user2954@yandex.ru,+79035220348,35,2023-08-24,-1305,Regular
2955,user2955@yandex.ru,+79899816238,24,2023-11-09,18180,Premium
2956,user2956@yandex.ru,+79919111089,21,2024-12-25,31099,Regular
2957,user2957@yandex.ru,,24,2023-07-22,17214,Regular
2958,user2958@gmail.com,,36,2025-08-12,4117,Regular
2959,user2959@gmail.com,+79934599999,46,2025-08-17,36939,Premium
2960,user2960@yandex.ru,+79376964441,999,2025-02-21,5364,Premium
2961,user2961@yandex.ru,+79863425542,29,2024-06-18,12138,Regular
2962,user2962@yandex.ru,+79262977997,24,2023-02-16,39959,Regular
2963,user2963@gmail.com,+79606493632,21,2025-03-12,5913,Regular
2964,user2964@yandex.ru,+79762312252,42,2024-12-22,19558,Regular
2965,user2965@gmail.com,+79711596482,46,2024-01-31,17519,Premium
2966,user2966@yandex.ru,+79538769264,43,2026-01-04,15317,Regular
2967,user2967@yandex.ru,+79887622468,45,2024-11-07,42891,Regular
2968,user2968@gmail.com,+79046078755,59,2024-04-15,1806,Regular
2969,user2969@gmail.com,+79740926922,23,2023-12-07,21202,VIP
2970,user2970@gmail.com,+79268737262,21,2024-11-19,25104,VIP
2971,user2971@gmail.com,,35,2023-09-18,11416,Regular
2972,user2972@gmail.com,+79316030090,999,2024-06-24,21398,VIP
2973,user2973@yandex.ru,+79165696449,59,2023-08-06,961,Regular
2974,user2974@gmail.com,+79291285377,150,2023-02-18,33846,Regular
2975,user2975@gmail.com,+79592330223,41,2023-09-08,49511,Regular
2976,user2976@yandex.ru,+79096052433,37,2022-12-30,34729,Regular
2977,user2977@yandex.ru,,42,2023-07-10,15123,Premium
2978,user2978@gmail.com,+79803408669,21,2025-08-13,12923,Premium
2979,user2979@yandex.ru,,53,2024-01-01,28634,Premium
2980,,+79196321757,30,2024-03-19,4268,Regular
2981,user2981@yandex.ru,+79911093884,32,2023-05-12,3592,Regular
2982,,,19,2026-01-20,25712,Premium
2983,user2983@yandex.ru,+79747591115,33,2024-04-09,14285,Regular
2984,user2984@gmail.com,+79176009218,27,2025-05-29,4010,Regular
2985,user2985@gmail.com,+79681822616,150,2023-07-24,13160,Premium
2986,user2986@gmail.com,,45,2023-05-06,-7204,Regular
2987,user2987@gmail.com,+79132726578,36,2024-08-21,46252,VIP
2988,user2988@yandex.ru,+79808826965,-5,2025-03-07,22044,VIP
2989,user2989@yandex.ru,+79836374686,42,2025-02-06,20822,Regular
2990,user2990@yandex.ru,+79032565973,32,2025-11-03,-1444,Regular
2991,user2991@gmail.com,+79094655325,44,2023-06-23,49609,Premium
2992,user2992@yandex.ru,+79226481643,20,2023-11-21,15813,Premium
2993,user2993@yandex.ru,+79121316519,56,2025-09-19,89,Regular
2994,user2994@,+79486163641,49,2024-04-15,24449,Regular
2995,user2995@gmail.com,+79409954661,48,2024-04-21,48963,Premium
2996,user2996@gmail.com,+79377245535,64,2024-08-14,31877,Premium
2997,user2997@yandex.ru,+79034257391,150,2025-03-09,8058,Premium
2998,user2998@yandex.ru,,999,2023-07-16,40428,Premium
2999,user2999@yandex.ru,+79184434955,19,2023-12-13,41678,Regular
3000,user3000@yandex.ru,+79210187589,50,2023-07-14,38672,Regular
3001,user3001@gmail.com,,38,2024-10-05,30509,Premium
3002,user3002@yandex.ru,+79152506413,33,2023-09-01,18831,Premium
3003,user3003@gmail.com,+79156814762,60,2026-06-14,40081,VIP
3004,user3004@gmail.com,+79216968414,43,2024-12-22,20428,Regular
3005,user3005@gmail.com,+79486270105,19,2024-09-18,34575,Premium
3006,user3006@gmail.com,+79954119062,150,2023-08-26,36460,VIP
3007,user3007@yandex.ru,+79872999730,48,2023-06-26,41529,Premium
3008,@gmail.com,,51,2023-05-28,-8807,Regular
3009,user3009@yandex.ru,+79389021386,19,2023-12-22,12647,Premium
3010,user3010@gmail.com,,-5,2023-12-20,44066,Premium
3011,user3011@gmail.com,+79850382310,64,2023-12-06,48585,Premium
3012,user3012_invalid,+79645430911,45,2023-08-30,39756,Regular
3013,user3013@gmail.com,,64,2024-04-19,45802,Regular
3014,user3014@,,41,2025-02-05,28197,Regular
3015,user3015@yandex.ru,+79692807648,23,2023-07-24,2134,Regular
3016,user3016@yandex.ru,+79624281520,59,2024-07-14,30549,Regular
3017,user3017@gmail.com,+79065922081,22,2025-02-25,6868,Regular
3018,user3018@yandex.ru,+79067977453,50,2025-04-30,18134,Premium
3019,user3019_invalid,+79296106408,31,2023-10-26,3552,Regular
3020,,+79493852810,37,2025-08-25,8124,Regular
3021,user3021@yandex.ru,+79362454414,42,2023-09-27,-9315,Regular
3022,@gmail.com,+79044760312,20,2025-09-02,42130,Regular
3023,user3023@gmail.com,+79761465479,35,2023-10-16,45915,Regular
3024,user3024@gmail.com,+79173144180,30,2024-05-23,37811,VIP
3025,user3025@gmail.com,+79861022549,51,2023-12-03,8463,Premium
3026,user3026@yandex.ru,,37,2024-11-20,5673,Premium
3027,user3027@yandex.ru,+79164315301,61,2025-07-13,36077,Premium
3028,user3028_invalid,,45,2025-05-01,39730,Premium
3029,user3029@yandex.ru,+79935324294,57,2025-08-19,9522,Premium
3030,user3030@yandex.ru,+79667346072,42,2023-03-07,25386,Regular
3031,user3031@gmail.com,,46,2024-08-15,47184,Premium
3032,user3032@yandex.ru,+79395889112,19,2024-05-14,14008,Premium
3033,user3033@yandex.ru,+79384286682,32,2024-06-12,18461,Premium
3034,user3034@gmail.com,+79498029804,54,2023-11-28,48312,VIP
3035,user3035@gmail.com,,60,2025-06-06,-546,Regular
3036,user3036@gmail.com,+79569833487,59,2024-06-29,27594,VIP
3037,user3037@yandex.ru,+79773206240,23,2026-01-24,34311,Regular
3038,user3038@yandex.ru,+79705535256,62,2023-10-20,7870,Regular
3039,user3039@,+79708348574,44,2024-03-10,9094,Premium
3040,user3040@yandex.ru,+79893501460,29,2023-09-24,43024,VIP
3041,,+79171383236,52,2024-07-09,32979,VIP
180,user3042@gmail.com,+79236209909,57,2023-06-27,11382,Premium
3043,user3043@gmail.com,+79554703606,38,2025-10-01,34546,VIP
3044,user3044@yandex.ru,+79791849739,51,2023-07-14,39303,VIP
3045,user3045@yandex.ru,+79310209699,49,2024-03-28,5413,Premium
3046,user3046@yandex.ru,+79934055468,58,2023-10-30,46006,Regular
3047,user3047@yandex.ru,+79055842229,150,2023-03-02,26887,VIP
3048,user3048@yandex.ru,,55,2024-08-20,2942,Regular
3049,user3049@yandex.ru,+79370735343,46,2024-02-05,29269,VIP
3050,,,36,2023-11-12,13555,Premium
3051,user3051@yandex.ru,+79608631710,43,2024-05-19,14078,Regular
3052,user3052@yandex.ru,+79403797908,47,2024-07-28,741,Regular
3053,user3053@gmail.com,+79040049519,32,2024-08-13,29390,Premium
3054,user3054@yandex.ru,+79343561958,52,2023-03-04,6112,Premium
3055,user3055_invalid,+79291299154,27,2024-04-17,3285,Regular
3056,user3056@yandex.ru,,31,2024-10-05,26098,VIP
3057,@gmail.com,+79367262349,50,2023-03-25,3141,Regular
3058,@gmail.com,+79734533318,59,2024-06-10,13989,Regular
3059,user3059_invalid,+79789691644,25,2025-06-24,1708,Regular
3060,user3060@yandex.ru,+79310792933,61,2025-08-13,24324,Premium
3061,user3061@yandex.ru,+79774974650,24,2025-03-25,20333,Regular
3062,user3062@yandex.ru,+79045820409,22,2023-04-10,26555,Regular
